cycles/px,mtf,lp/mm,lp/mm
0,0.970113467,1619.510116,0.0
0.001956947,0.970515923,1620.181978,0.00684931506849315
0.003913894,0.97170144,1622.161082,0.0136986301369863
0.005870841,0.973605769,1625.340176,0.02054794520547945
0.007827789,0.97612608,1629.547589,0.0273972602739726
0.009784736,0.979126929,1634.557215,0.03424657534246575
0.011741683,0.982447907,1640.101265,0.0410958904109589
0.01369863,0.985912347,1645.88481,0.04794520547945205
0.015655577,0.989336489,1651.601083,0.0547945205479452
0.017612524,0.992538521,1656.946564,0.06164383561643836
0.019569472,0.995347012,1661.635066,0.0684931506849315
0.021526419,0.997608353,1665.410156,0.07534246575342467
0.023483366,0.999192953,1668.05549,0.0821917808219178
0.025440313,1,1669.402778,0.08904109589041095
0.02739726,0.999960735,1669.337229,0.0958904109589041
0.029354207,0.999040191,1667.800469,0.10273972602739725
0.031311155,0.99723744,1664.790953,0.1095890410958904
0.033268102,0.994584413,1660.361981,0.11643835616438356
0.035225049,0.991143363,1654.617483,0.12328767123287672
0.037181996,0.987003114,1647.70574,0.13013698630136986
0.039138943,0.982274222,1639.811314,0.136986301369863
0.04109589,0.977083241,1631.145476,0.14383561643835616
0.043052838,0.971566318,1621.935511,0.15068493150684933
0.045009785,0.965862389,1612.413356,0.15753424657534246
0.046966732,0.960106285,1602.804098,0.1643835616438356
0.048923679,0.954422104,1593.314912,0.17123287671232876
0.050880626,0.948917229,1584.125058,0.1780821917808219
0.052837573,0.943677321,1575.377541,0.18493150684931509
0.054794521,0.938762641,1567.172961,0.1917808219178082
0.056751468,0.934205919,1559.565955,0.1986301369863014
0.058708415,0.930011902,1552.564453,0.2054794520547945
0.060665362,0.926158612,1546.13176,0.2123287671232877
0.062622309,0.922600155,1540.191261,0.2191780821917808
0.064579256,0.919270868,1534.63334,0.22602739726027396
0.066536204,0.916090456,1529.323952,0.2328767123287671
0.068493151,0.912969733,1524.114209,0.2397260273972603
0.070450098,0.909816565,1518.850301,0.24657534246575344
0.072407045,0.906541629,1513.383114,0.2534246575342466
0.074363992,0.903063657,1507.576978,0.2602739726027397
0.076320939,0.899313895,1501.317114,0.2671232876712329
0.078277886,0.895239572,1494.515429,0.273972602739726
0.080234834,0.890806278,1487.114475,0.2808219178082192
0.082191781,0.885999166,1479.089469,0.2876712328767123
0.084148728,0.88082301,1470.448379,0.29452054794520544
0.086105675,0.875301155,1461.23018,0.30136986301369867
0.088062622,0.869473477,1451.501437,0.3082191780821918
0.090019569,0.863393474,1441.351464,0.3150684931506849
0.091976517,0.857124685,1430.886329,0.3219178082191781
0.093933464,0.850736623,1420.222082,0.3287671232876712
0.095890411,0.844300473,1409.477555,0.3356164383561644
0.097847358,0.837884782,1398.767182,0.3424657534246575
0.099804305,0.831551416,1388.194243,0.3493150684931507
0.101761252,0.825352022,1377.844958,0.3561643835616438
0.1037182,0.819325211,1367.783784,0.363013698630137
0.105675147,0.813494645,1358.05022,0.36986301369863017
0.107632094,0.807868136,1348.657311,0.3767123287671233
0.109589041,0.802437809,1339.591908,0.3835616438356164
0.111545988,0.797181279,1330.816641,0.39041095890410954
0.113502935,0.792063744,1322.273414,0.3972602739726028
0.115459883,0.787040812,1313.888118,0.4041095890410959
0.11741683,0.782061846,1305.576218,0.410958904109589
0.119373777,0.777073575,1297.248784,0.4178082191780822
0.121330724,0.772023735,1288.818567,0.4246575342465754
0.123287671,0.766864493,1280.205715,0.4315068493150685
0.125244618,0.761555463,1271.342806,0.4383561643835616
0.127201566,0.756066146,1262.178925,0.4452054794520548
0.129158513,0.750377677,1252.682579,0.4520547945205479
0.13111546,0.744483815,1242.843349,0.45890410958904104
0.133072407,0.738391146,1232.672231,0.4657534246575342
0.135029354,0.732118516,1222.200684,0.47260273972602745
0.136986301,0.725695747,1211.478495,0.4794520547945206
0.138943249,0.719161731,1200.570592,0.4863013698630137
0.140900196,0.712562018,1189.553012,0.4931506849315069
0.142857143,0.705946032,1178.508267,0.5
0.14481409,0.699364108,1167.520384,0.5068493150684932
0.146771037,0.692864499,1156.669918,0.5136986301369862
0.148727984,0.686490562,1146.029251,0.5205479452054794
0.150684932,0.680278292,1135.65847,0.5273972602739726
0.152641879,0.674254356,1125.602095,0.5342465753424658
0.154598826,0.668434772,1115.886865,0.541095890410959
0.156555773,0.6628243,1106.520728,0.547945205479452
0.15851272,0.657416586,1097.493075,0.5547945205479452
0.160469667,0.652195028,1088.776191,0.5616438356164384
0.162426614,0.647134291,1080.327782,0.5684931506849314
0.164383562,0.642202347,1072.094382,0.5753424657534246
0.166340509,0.63736288,1064.015363,0.5821917808219178
0.168297456,0.632577877,1056.027266,0.5890410958904109
0.170254403,0.627810229,1048.068141,0.5958904109589042
0.17221135,0.623026172,1040.081623,0.6027397260273973
0.174168297,0.618197413,1032.020478,0.6095890410958904
0.176125245,0.613302823,1023.849437,0.6164383561643836
0.178082192,0.608329618,1015.547155,0.6232876712328768
0.180039139,0.603273963,1007.107229,0.6301369863013698
0.181996086,0.598140989,998.538229,0.636986301369863
0.183953033,0.59294425,989.8627784,0.6438356164383562
0.18590998,0.587704644,981.1157655,0.6506849315068493
0.187866928,0.582448895,972.3418031,0.6575342465753424
0.189823875,0.577207681,963.5921067,0.6643835616438356
0.191780822,0.572013538,954.9209886,0.6712328767123288
0.193737769,0.566898655,946.3821899,0.678082191780822
0.195694716,0.561892733,938.0252889,0.684931506849315
0.197651663,0.557021009,929.8924202,0.6917808219178082
0.199608611,0.552302618,922.0155251,0.6986301369863014
0.201565558,0.54774937,914.4143195,0.7054794520547945
0.203522505,0.543365045,907.0951158,0.7123287671232876
0.205479452,0.539145249,900.0505756,0.7191780821917808
0.207436399,0.53507782,893.2603987,0.726027397260274
0.209393346,0.53114377,886.6928847,0.7328767123287672
0.211350294,0.527318662,880.3072392,0.7397260273972603
0.213307241,0.523574334,874.0564473,0.7465753424657534
0.215264188,0.519880829,867.8904994,0.7534246575342466
0.217221135,0.516208402,861.7597404,0.7602739726027397
0.219178082,0.512529468,855.6181169,0.7671232876712328
0.221135029,0.508820355,849.4261141,0.773972602739726
0.223091977,0.505062778,843.1532046,0.7808219178082191
0.225048924,0.501244926,836.7796724,0.7876712328767124
0.227005871,0.497362127,830.2977168,0.7945205479452055
0.228962818,0.493417045,823.7117859,0.8013698630136986
0.230919765,0.489419418,817.038136,0.8082191780821918
0.232876712,0.48538535,810.3036518,0.815068493150685
0.234833659,0.481336211,803.5440074,0.821917808219178
0.236790607,0.477297204,796.8012784,0.8287671232876712
0.238747554,0.473295699,790.1211547,0.8356164383561644
0.240704501,0.469359423,783.5499239,0.8424657534246576
0.242661448,0.46551463,777.1314165,0.8493150684931507
0.244618395,0.461784371,770.9041124,0.8561643835616438
0.246575342,0.45818697,764.8986013,0.863013698630137
0.24853229,0.454734819,759.1355702,0.8698630136986302
0.250489237,0.451433573,753.6244611,0.8767123287671232
0.252446184,0.448281803,748.3628879,0.8835616438356164
0.254403131,0.445271125,743.3368532,0.8904109589041096
0.256360078,0.442386792,738.5217387,0.8972602739726027
0.258317025,0.439608703,733.8839905,0.9041095890410958
0.260273973,0.436912754,729.3833657,0.910958904109589
0.26223092,0.434272413,724.9755726,0.9178082191780821
0.264187867,0.431660427,720.6151152,0.9246575342465753
0.266144814,0.429050528,716.2581438,0.9315068493150684
0.268101761,0.426419039,711.8651288,0.9383561643835615
0.270058708,0.423746264,707.4031901,0.9452054794520549
0.272015656,0.421017599,702.847949,0.952054794520548
0.273972603,0.418224297,698.1848032,0.9589041095890412
0.27592955,0.415363849,693.4095639,0.9657534246575343
0.277886497,0.412439969,688.5284306,0.9726027397260274
0.279843444,0.409462191,683.5573191,0.9794520547945206
0.281800391,0.406445107,678.5205906,0.9863013698630138
0.283757339,0.403407297,673.4492626,0.9931506849315068
0.285714286,0.400370015,668.3788149,1.0
0.287671233,0.397355709,663.3467239,1.0068493150684932
0.28962818,0.394386478,658.3898823,1.0136986301369864
0.291585127,0.391482558,653.5420691,1.0205479452054793
0.293542074,0.388660931,648.8316382,1.0273972602739725
0.295499022,0.385934174,644.2795826,1.0342465753424657
0.297455969,0.383309598,639.8981078,1.0410958904109588
0.299412916,0.380788761,635.6898148,1.047945205479452
0.301369863,0.378367375,631.6475468,1.0547945205479452
0.30332681,0.376035619,627.7549064,1.0616438356164382
0.305283757,0.373778818,623.9873972,1.0684931506849316
0.307240705,0.371578451,620.3140982,1.0753424657534247
0.309197652,0.369413393,616.699744,1.082191780821918
0.311154599,0.367261313,613.1070556,1.089041095890411
0.313111546,0.365100121,609.4991563,1.095890410958904
0.315068493,0.362909371,605.841912,1.1027397260273972
0.31702544,0.360671523,602.1060422,1.1095890410958904
0.318982387,0.358372997,598.2688761,1.1164383561643836
0.320939335,0.35600495,594.315653,1.1232876712328768
0.322896282,0.353563745,590.2402977,1.13013698630137
0.324853229,0.351051073,586.0456356,1.136986301369863
0.326810176,0.348473748,581.7430437,1.143835616438356
0.328767123,0.34584318,577.3515646,1.1506849315068493
0.33072407,0.343174547,572.896542,1.1575342465753424
0.332681018,0.340485752,568.4078604,1.1643835616438356
0.334637965,0.337796191,563.9179003,1.1712328767123288
0.336594912,0.335125436,559.4593343,1.1780821917808217
0.338551859,0.332491904,555.0629076,1.184931506849315
0.340508806,0.329911605,550.7553493,1.1917808219178083
0.342465753,0.327397057,546.5575567,1.1986301369863015
0.344422701,0.324956438,542.4831801,1.2054794520547947
0.346379648,0.322593035,538.5377093,1.2123287671232876
0.348336595,0.320305041,534.7181256,1.2191780821917808
0.350293542,0.318085696,531.0131448,1.226027397260274
0.352250489,0.315923774,527.4040264,1.2328767123287672
0.354207436,0.313804369,523.8658858,1.2397260273972603
0.356164384,0.311709921,520.3694083,1.2465753424657535
0.358121331,0.309621407,516.8828363,1.2534246575342465
0.360078278,0.307519608,513.374087,1.2602739726027397
0.362035225,0.305386371,509.8128555,1.2671232876712328
0.363992172,0.303205776,506.172565,1.273972602739726
0.365949119,0.300965141,502.4320427,1.2808219178082192
0.367906067,0.298655801,498.5768237,1.2876712328767124
0.369863014,0.296273624,494.6000109,1.2945205479452053
0.371819961,0.293819235,490.5026477,1.3013698630136985
0.373776908,0.291297939,486.2935883,1.3082191780821917
0.375733855,0.288719346,481.988879,1.3150684931506849
0.377690802,0.286096738,477.6106899,1.3219178082191783
0.37964775,0.283446193,473.1858621,1.3287671232876712
0.381604697,0.280785538,468.7441573,1.3356164383561644
0.383561644,0.278133188,464.3163168,1.3424657534246576
0.385518591,0.275506941,459.9320529,1.3493150684931507
0.387475538,0.272922813,455.618102,1.356164383561644
0.389432485,0.270393986,451.3964721,1.363013698630137
0.391389432,0.267929952,447.2830067,1.36986301369863
0.39334638,0.265535899,443.2863682,1.3767123287671232
0.395303327,0.263212402,439.4075151,1.3835616438356164
0.397260274,0.260955425,435.6397118,1.3904109589041096
0.399217221,0.258756648,431.9690669,1.3972602739726028
0.401174168,0.256604076,428.3755573,1.404109589041096
0.403131115,0.254482899,424.8344578,1.410958904109589
0.405088063,0.252376521,421.318066,1.417808219178082
0.40704501,0.250267703,417.7975986,1.4246575342465753
0.409001957,0.248139711,414.2451229,1.4315068493150684
0.410958904,0.245977424,410.635395,1.4383561643835616
0.412915851,0.243768307,406.9474886,1.4452054794520548
0.414872798,0.241503203,403.1661172,1.452054794520548
0.416829746,0.239176896,399.2825751,1.4589041095890412
0.418786693,0.236788423,395.2952503,1.4657534246575343
0.42074364,0.234341102,391.2096864,1.4726027397260275
0.422700587,0.231842309,387.0381948,1.4794520547945207
0.424657534,0.229302988,382.7990456,1.4863013698630136
0.426614481,0.226736944,378.5152843,1.4931506849315068
0.428571429,0.224159951,374.2132456,1.5
0.430528376,0.221588737,369.9208527,1.5068493150684932
0.432485323,0.219039894,365.665807,1.5136986301369864
0.43444227,0.216528802,361.4737839,1.5205479452054793
0.436399217,0.214068623,357.3667546,1.5273972602739725
0.438356164,0.211669441,353.3615525,1.5342465753424657
0.440313112,0.209337609,349.4687851,1.5410958904109588
0.442270059,0.207075357,345.6921763,1.547945205479452
0.444227006,0.204880686,342.0283862,1.5547945205479452
0.446183953,0.20274755,338.4673237,1.5616438356164382
0.4481409,0.200666328,334.9929257,1.5684931506849316
0.450097847,0.198624529,331.5843407,1.5753424657534247
0.452054795,0.19660769,328.2174245,1.582191780821918
0.454011742,0.194600393,324.8664359,1.589041095890411
0.455968689,0.19258732,321.5058075,1.595890410958904
0.457925636,0.190554296,318.1118717,1.6027397260273972
0.459882583,0.18848922,314.6644281,1.6095890410958904
0.46183953,0.186382856,311.1480575,1.6164383561643836
0.463796477,0.184229421,307.5531077,1.6232876712328768
0.465753425,0.182026953,303.8763002,1.63013698630137
0.467710372,0.179777423,300.120929,1.636986301369863
0.469667319,0.177486614,296.2966459,1.643835616438356
0.471624266,0.175163748,292.4188479,1.6506849315068493
0.473581213,0.172820907,288.5077023,1.6575342465753424
0.47553816,0.17047226,284.586865,1.6643835616438356
0.477495108,0.168133161,280.6819654,1.6712328767123288
0.479452055,0.165819148,276.8189466,1.6780821917808217
0.481409002,0.163544933,273.0223653,1.6849315068493151
0.483365949,0.161323418,269.3137626,1.691780821917808
0.485322896,0.159164836,265.7102193,1.6986301369863015
0.487279843,0.157076054,262.2232008,1.7054794520547945
0.489236791,0.155060113,258.8577834,1.7123287671232876
0.491193738,0.153116028,255.6123218,1.7191780821917806
0.493150685,0.151238869,252.4785877,1.726027397260274
0.495107632,0.149420123,249.4423678,1.732876712328767
0.497064579,0.147648295,246.4844741,1.7397260273972603
0.499021526,0.145909716,243.5820851,1.7465753424657533
0.500978474,0.144189476,240.7103115,1.7534246575342465
0.502935421,0.142472431,237.8438717,1.7602739726027394
0.504892368,0.140744198,234.9587554,1.7671232876712328
0.506849315,0.138992082,232.0337677,1.7739726027397262
0.508806262,0.137205868,229.0518579,1.7808219178082192
0.510763209,0.13537845,226.0011605,1.7876712328767121
0.512720157,0.133506245,222.8756959,1.7945205479452053
0.514677104,0.131589394,219.6757004,1.8013698630136987
0.516634051,0.129631733,216.4075756,1.8082191780821917
0.518590998,0.127640536,213.0834655,1.8150684931506846
0.520547945,0.125626055,209.7204857,1.821917808219178
0.522504892,0.123600876,206.3396462,1.8287671232876712
0.52446184,0.121579123,202.9645252,1.8356164383561642
0.526418787,0.119575556,199.6197657,1.8424657534246571
0.528375734,0.117604622,196.3294832,1.8493150684931505
0.530332681,0.115679502,193.1156824,1.856164383561644
0.532289628,0.113811235,189.996791,1.8630136986301369
0.534246575,0.11200797,186.9864166,1.8698630136986298
0.536203523,0.11027442,184.0924237,1.876712328767123
0.53816047,0.108611542,181.3164094,1.8835616438356169
0.540117417,0.107016488,178.653622,1.8904109589041098
0.542074364,0.105482833,176.0933345,1.8972602739726028
0.544031311,0.104001049,173.6196406,1.904109589041096
0.545988258,0.102559196,171.2126072,1.9109589041095894
0.547945205,0.101143768,168.8496866,1.9178082191780823
0.549902153,0.099740624,166.5072749,1.9246575342465753
0.5518591,0.098335945,164.1623003,1.9315068493150687
0.553816047,0.096917131,161.7937285,1.9383561643835618
0.555772994,0.095473599,159.3838922,1.9452054794520548
0.557729941,0.093997428,156.9195681,1.9520547945205478
0.559686888,0.092483823,154.3927504,1.9589041095890412
0.561643836,0.090931374,151.8010886,1.9657534246575346
0.563600783,0.089342117,149.1479784,1.9726027397260275
0.56555773,0.087721375,146.442307,1.9794520547945205
0.567514677,0.086077413,143.6978728,1.9863013698630136
0.569471624,0.084420913,140.9325075,1.993150684931507
0.571428571,0.082764295,138.1669447,2.0
0.573385519,0.081120921,135.4234905,2.006849315068493
0.575342466,0.079504221,132.7245676,2.0136986301369864
0.577299413,0.077926801,130.0912179,2.0205479452054798
0.57925636,0.076399574,127.5416615,2.0273972602739727
0.581213307,0.074930998,125.090017,2.0342465753424657
0.583170254,0.073526466,122.7452858,2.0410958904109586
0.585127202,0.072187906,120.5106912,2.047945205479452
0.587084149,0.070913645,118.3834357,2.054794520547945
0.589041096,0.069698522,116.3549061,2.061643835616438
0.590998043,0.068534275,114.4113094,2.0684931506849313
0.59295499,0.067410146,112.5346855,2.0753424657534247
0.594911937,0.066313657,110.7042038,2.0821917808219177
0.596868885,0.065231491,108.8976315,2.0890410958904106
0.598825832,0.064150399,107.0928537,2.095890410958904
0.600782779,0.063058079,105.2693323,2.1027397260273974
0.602739726,0.061943954,103.4094088,2.1095890410958904
0.604696673,0.060799814,101.4993778,2.1164383561643834
0.60665362,0.059620294,99.53028398,2.1232876712328763
0.608610568,0.058403171,97.49841581,2.13013698630137
0.610567515,0.057149471,95.40548588,2.136986301369863
0.612524462,0.055863393,93.25850307,2.143835616438356
0.614481409,0.054552053,91.0693487,2.1506849315068495
0.616438356,0.053225068,88.85407699,2.157534246575343
0.618395303,0.051893988,86.63196714,2.164383561643836
0.62035225,0.050571596,84.424363,2.171232876712329
0.622309198,0.049271122,82.25334865,2.178082191780822
0.624266145,0.048005385,80.14032384,2.184931506849315
0.626223092,0.04678593,78.10456179,2.191780821917808
0.628180039,0.045622213,76.16184918,2.198630136986301
0.630136986,0.044520904,74.32332027,2.2054794520547945
0.632093933,0.04348537,72.59459726,2.212328767123288
0.634050881,0.042515403,70.97533225,2.219178082191781
0.636007828,0.041607222,69.45921197,2.2260273972602738
0.637964775,0.040753758,68.0344368,2.232876712328767
0.639921722,0.039945202,66.68463071,2.2397260273972606
0.641878669,0.03916975,65.39008932,2.2465753424657535
0.643835616,0.03841448,64.12923914,2.2534246575342465
0.645792564,0.037666266,62.88016945,2.26027397260274
0.647749511,0.036912666,61.62210684,2.267123287671233
0.649706458,0.036142702,60.33672732,2.273972602739726
0.651663405,0.035347511,59.00923303,2.2808219178082187
0.653620352,0.03452082,57.62915276,2.287671232876712
0.655577299,0.033659254,56.19085224,2.2945205479452055
0.657534247,0.03276247,54.69375887,2.3013698630136985
0.659491194,0.03183313,53.14231586,2.3082191780821915
0.661448141,0.030876722,51.54568501,2.315068493150685
0.663405088,0.029901242,49.91721635,2.3219178082191783
0.665362035,0.028916749,48.27370129,2.328767123287671
0.667318982,0.027934795,46.63442471,2.335616438356164
0.66927593,0.026967749,45.02003561,2.3424657534246576
0.671232877,0.02602803,43.45126614,2.3493150684931505
0.673189824,0.025127279,41.94754931,2.3561643835616435
0.675146771,0.024275516,40.52561339,2.3630136986301364
0.677103718,0.023480351,39.19816323,2.36986301369863
0.679060665,0.022746329,37.97278492,2.3767123287671237
0.681017613,0.022074492,36.85121756,2.3835616438356166
0.68297456,0.021462234,35.82911258,2.3904109589041096
0.684931507,0.02090349,34.89634416,2.397260273972603
0.686888454,0.020389239,34.03785227,2.4041095890410964
0.688845401,0.019908267,33.23491589,2.4109589041095894
0.690802348,0.019448088,32.46669144,2.4178082191780823
0.692759295,0.018995912,31.71182851,2.4246575342465753
0.694716243,0.018539559,30.9499916,2.4315068493150687
0.69667319,0.018068235,30.16316239,2.4383561643835616
0.698630137,0.017573142,29.33665251,2.4452054794520546
0.700587084,0.017047897,28.45980742,2.452054794520548
0.702544031,0.016488782,27.52641828,2.4589041095890414
0.704500978,0.015894833,26.53487845,2.4657534246575343
0.706457926,0.015267812,25.48812783,2.4726027397260273
0.708414873,0.014612066,24.39342393,2.4794520547945207
0.71037182,0.013934306,23.26196847,2.486301369863014
0.712328767,0.013243301,22.10840387,2.493150684931507
0.714285714,0.012549504,20.95017745,2.5
0.716242661,0.011864575,19.80675407,2.506849315068493
0.718199609,0.011200798,18.69864409,2.5136986301369864
0.720156556,0.010570373,17.64621044,2.5205479452054793
0.722113503,0.009984552,16.66823806,2.5273972602739723
0.72407045,0.009452666,15.78030623,2.5342465753424657
0.726027397,0.008981119,14.99310482,2.541095890410959
0.727984344,0.008572503,14.31095979,2.547945205479452
0.729941292,0.00822505,13.73092062,2.554794520547945
0.731898239,0.007932616,13.24273148,2.5616438356164384
0.733855186,0.007685274,12.82981775,2.568493150684932
0.735812133,0.007470414,12.47113059,2.5753424657534247
0.73776908,0.007274127,12.14344848,2.5821917808219177
0.739726027,0.00708257,11.82366122,2.5890410958904106
0.741682975,0.0068831,11.4906658,2.595890410958904
0.743639922,0.006665076,11.12669678,2.602739726027397
0.745596869,0.006420313,10.71808882,2.60958904109589
0.747553816,0.006143259,10.25557291,2.6164383561643834
0.749510763,0.005830972,9.73424105,2.6232876712328768
0.75146771,0.005482981,9.153304233,2.6301369863013697
0.753424658,0.005101071,8.515742068,2.6369863013698627
0.755381605,0.004689053,7.827918014,2.6438356164383565
0.757338552,0.004252551,7.099219622,2.6506849315068495
0.759295499,0.003798834,6.34178395,2.6575342465753424
0.761252446,0.003336756,5.570389943,2.6643835616438354
0.763209393,0.002876869,4.802653929,2.671232876712329
0.765166341,0.002431869,4.059768771,2.678082191780822
0.767123288,0.002017591,3.368172209,2.684931506849315
0.769080235,0.001654757,2.762456179,2.691780821917808
0.771037182,0.001370596,2.288077122,2.6986301369863015
0.772994129,0.001195111,1.995121113,2.705479452054795
0.774951076,0.001142568,1.907405417,2.712328767123288
0.776908023,0.001190407,1.987268715,2.719178082191781
0.778864971,0.001291301,2.15570157,2.726027397260274
0.780821918,0.001402273,2.340958191,2.732876712328767
0.782778865,0.001495372,2.496378938,2.73972602739726
0.784735812,0.001554821,2.59562182,2.746575342465753
0.786692759,0.001572677,2.625431628,2.7534246575342465
0.788649706,0.00154618,2.581197689,2.76027397260274
0.790606654,0.001476538,2.464936211,2.767123287671233
0.792563601,0.001368769,2.285026987,2.773972602739726
0.794520548,0.001232622,2.057742199,2.780821917808219
0.796477495,0.00108509,1.811452093,2.7876712328767126
0.798434442,0.000955082,1.594416238,2.7945205479452055
0.800391389,0.000886582,1.480062292,2.8013698630136985
0.802348337,0.000923492,1.541680342,2.808219178082192
0.804305284,0.001073509,1.792119135,2.815068493150685
0.806262231,0.001306253,2.1806617,2.821917808219178
0.808219178,0.001585918,2.647535556,2.8287671232876708
0.810176125,0.001886294,3.148983794,2.835616438356164
0.812133072,0.002189542,3.655227287,2.8424657534246576
0.81409002,0.002482894,4.144949759,2.8493150684931505
0.816046967,0.002756644,4.60194979,2.8561643835616435
0.818003914,0.003003178,5.013514334,2.863013698630137
0.819960861,0.00321654,5.369701298,2.8698630136986303
0.821917808,0.003392273,5.663070082,2.8767123287671232
0.823874755,0.00352739,5.888635405,2.883561643835616
0.825831703,0.003620419,6.043938197,2.8904109589041096
0.82778865,0.003671483,6.129184145,2.897260273972603
0.829745597,0.003682411,6.147427364,2.904109589041096
0.831702544,0.003656869,6.104786539,2.910958904109589
0.833659491,0.003600495,6.010676282,2.9178082191780823
0.835616438,0.003521027,5.878011909,2.9246575342465757
0.837573386,0.003428346,5.723290478,2.9315068493150687
0.839530333,0.003334339,5.566354972,2.9383561643835616
0.84148728,0.003252378,5.429528174,2.945205479452055
0.843444227,0.003196202,5.335749289,2.9520547945205484
0.845401174,0.003178117,5.305557769,2.9589041095890414
0.847358121,0.003206781,5.353409518,2.9657534246575343
0.849315068,0.003285378,5.484619601,2.9726027397260273
0.851272016,0.003411028,5.694380341,2.9794520547945207
0.853228963,0.00357571,5.969300863,2.9863013698630136
0.85518591,0.003768136,6.290537179,2.9931506849315066
0.857142857,0.003975715,6.637070489,3.0
0.859099804,0.004186045,6.988195202,3.0068493150684934
0.861056751,0.004387811,7.325023206,3.0136986301369864
0.863013699,0.004571235,7.631232417,3.0205479452054793
0.864970646,0.004728258,7.893366317,3.0273972602739727
0.866927593,0.004852583,8.100915027,3.0342465753424657
0.86888454,0.004939678,8.246312732,3.0410958904109586
0.870841487,0.004986764,8.324918106,3.0479452054794516
0.872798434,0.004992807,8.335005827,3.054794520547945
0.874755382,0.004958527,8.277778124,3.0616438356164384
0.876712329,0.004886416,8.157395835,3.0684931506849313
0.878669276,0.004780764,7.981021141,3.0753424657534243
0.880626223,0.004647682,7.758852919,3.0821917808219177
0.88258317,0.004495089,7.504114126,3.089041095890411
0.884540117,0.004332635,7.232912159,3.095890410958904
0.886497065,0.004171453,6.963835174,3.102739726027397
0.888454012,0.004023645,6.717083768,3.1095890410958904
0.890410959,0.003901348,6.512920891,3.1164383561643834
0.892367906,0.003815349,6.369354514,3.1232876712328763
0.894324853,0.003773406,6.299334757,3.1301369863013693
0.8962818,0.003778745,6.308247384,3.136986301369863
0.898238748,0.003829343,6.392716151,3.1438356164383565
0.900195695,0.003918345,6.541295891,3.1506849315068495
0.902152642,0.004035419,6.736739767,3.1575342465753424
0.904109589,0.004168483,6.95887737,3.164383561643836
0.906066536,0.00430524,7.187179193,3.1712328767123292
0.908023483,0.004434256,7.402559499,3.178082191780822
0.909980431,0.004545588,7.588416574,3.184931506849315
0.911937378,0.004631068,7.731117225,3.191780821917808
0.913894325,0.0046844,7.820149887,3.1986301369863015
0.915851272,0.004701149,7.848110738,3.2054794520547945
0.917808219,0.004678692,7.810621705,3.2123287671232874
0.919765166,0.004616161,7.706232754,3.219178082191781
0.921722114,0.004514389,7.536334174,3.226027397260274
0.923679061,0.004375871,7.305091492,3.232876712328767
0.925636008,0.004204743,7.019409533,3.23972602739726
0.927592955,0.004006778,6.68892715,3.2465753424657535
0.929549902,0.003789399,6.326033546,3.253424657534247
0.931506849,0.003561675,5.945870525,3.26027397260274
0.933463796,0.003334263,5.566227114,3.267123287671233
0.935420744,0.003119156,5.207127018,3.273972602739726
0.937377691,0.002929051,4.88976541,3.280821917808219
0.939334638,0.002776068,4.634375453,3.287671232876712
0.941291585,0.002669738,4.456867557,3.294520547945205
0.943248532,0.002614673,4.364943171,3.3013698630136985
0.945205479,0.002608985,4.355446132,3.308219178082192
0.947162427,0.002644469,4.4146845,3.315068493150685
0.949119374,0.002708591,4.521728786,3.3219178082191783
0.951076321,0.002787145,4.652866863,3.328767123287671
0.953033268,0.002866462,4.785279677,3.3356164383561646
0.954990215,0.002934685,4.899170868,3.3424657534246576
0.956947162,0.002982258,4.978589518,3.3493150684931505
0.95890411,0.003001966,5.011489554,3.3561643835616435
0.960861057,0.002988767,4.989456111,3.3630136986301373
0.962818004,0.002939576,4.907337171,3.3698630136986303
0.964774951,0.002853046,4.762882925,3.3767123287671232
0.966731898,0.002729374,4.556425102,3.383561643835616
0.968688845,0.002570141,4.290600402,3.39041095890411
0.970645793,0.002378166,3.97011654,3.397260273972603
0.97260274,0.002157398,3.601566485,3.404109589041096
0.974559687,0.00191285,3.19331637,3.410958904109589
0.976516634,0.001650613,2.755538244,3.4178082191780823
0.978473581,0.001378082,2.300574547,3.4246575342465753
0.980430528,0.001104677,1.844151072,3.431506849315068
0.982387476,0.000844002,1.408978535,3.438356164383561
0.984344423,0.000620125,1.035237787,3.445205479452055
0.98630137,0.000480943,0.802887496,3.452054794520548
0.988258317,0.000482792,0.805974329,3.458904109589041
0.990215264,0.00059909,1.000122291,3.465753424657534
0.992172211,0.000754736,1.259958669,3.4726027397260277
0.994129159,0.000906615,1.513506391,3.4794520547945207
0.996086106,0.001035732,1.729053217,3.4863013698630136
0.998043053,0.001132785,1.891073933,3.4931506849315066
1,0.001192743,1.991168376,3.5
